GENE_NAME,UniProt_ID,PDB_ID,CHAIN,RESIDUE_RANGE
POLH,Q9Y253,3MR6,A,1-432
POLH,Q9Y253,3SI8,A,1-432
POLH,Q9Y253,3TQ1,A,1-432
POLH,Q9Y253,3WUP,A,630-665
POLH,Q9Y253,4DL2,A,1-432
POLH,Q9Y253,4DL3,A,1-432
POLH,Q9Y253,4DL4,A,1-432
POLH,Q9Y253,4DL5,A,1-432
POLH,Q9Y253,4DL6,A,1-432
POLH,Q9Y253,4DL7,A,1-432
POLH,Q9Y253,4ECQ,A,1-432
POLH,Q9Y253,4ECR,A,1-432
POLH,Q9Y253,4ECS,A,1-432
POLH,Q9Y253,4ECT,A,1-432
POLH,Q9Y253,4ECU,A,1-432
POLH,Q9Y253,4ECV,A,1-432
POLH,Q9Y253,4ECW,A,1-432
POLH,Q9Y253,4ECX,A,1-432
POLH,Q9Y253,4ECY,A,1-432
POLH,Q9Y253,4ECZ,A,1-432
POLH,Q9Y253,4ED0,A,1-432
POLH,Q9Y253,4ED1,A,1-432
POLH,Q9Y253,4ED2,A,1-432
POLH,Q9Y253,4ED3,A,1-432
POLH,Q9Y253,4ED6,A,1-432
POLH,Q9Y253,4ED7,A,1-432
POLH,Q9Y253,4ED8,A,1-432
POLH,Q9Y253,4EEY,A,1-432
POLH,Q9Y253,4J9K,A,1-432
POLH,Q9Y253,4J9L,A,1-432
POLH,Q9Y253,4J9M,A,1-432
POLH,Q9Y253,4J9N,A,1-432
POLH,Q9Y253,4J9O,A,1-432
POLH,Q9Y253,4J9P,A,1-432
POLH,Q9Y253,4J9Q,A,1-432
POLH,Q9Y253,4J9R,A,1-432
POLH,Q9Y253,4J9S,A,1-432
POLH,Q9Y253,4O3N,A,1-432
POLH,Q9Y253,4O3O,A,1-432
POLH,Q9Y253,4O3P,A,1-432
POLH,Q9Y253,4O3Q,A,1-432
POLH,Q9Y253,4O3R,A,1-432
POLH,Q9Y253,4O3S,A,1-432
POLH,Q9Y253,4Q8E,A,1-432
POLH,Q9Y253,4Q8F,A,1-432
POLH,Q9Y253,4RNM,A,1-432
POLH,Q9Y253,4RNN,A,1-432
POLH,Q9Y253,4RNO,A,1-432
POLH,Q9Y253,4RU9,A,1-432
POLH,Q9Y253,4YP3,A,1-432
POLH,Q9Y253,4YQW,A,1-432
POLH,Q9Y253,4YR0,A,1-432
POLH,Q9Y253,4YR2,A,1-432
POLH,Q9Y253,4YR3,A,1-432
POLH,Q9Y253,5DG7,A,1-432
POLH,Q9Y253,5DG8,A,1-432
POLH,Q9Y253,5DG9,A,1-432
POLH,Q9Y253,5DGA,A,1-432
POLH,Q9Y253,5DGB,A,1-432
POLH,Q9Y253,5DLF,A,1-432
POLH,Q9Y253,5DLG,A,1-432
POLH,Q9Y253,5DQG,A,1-432
POLH,Q9Y253,5DQH,A,1-432
POLH,Q9Y253,5DQI,A,1-432
POLH,Q9Y253,5EWE,A,1-432
POLH,Q9Y253,5EWF,A,1-432
POLH,Q9Y253,5EWG,A,1-432
POLH,Q9Y253,5F9L,A,1-432
POLH,Q9Y253,5F9N,A,1-432
POLH,Q9Y253,5JUM,A,1-432
POLH,Q9Y253,5KFA,A,1-432
POLH,Q9Y253,5KFB,A,1-432
POLH,Q9Y253,5KFC,A,1-432
POLH,Q9Y253,5KFD,A,1-432
POLH,Q9Y253,5KFE,A,1-432
POLH,Q9Y253,5KFF,A,1-432
POLH,Q9Y253,5KFG,A,1-432
POLH,Q9Y253,5KFH,A,1-432
POLH,Q9Y253,5KFI,A,1-432
POLH,Q9Y253,5KFJ,A,1-432
POLH,Q9Y253,5KFK,A,1-432
POLH,Q9Y253,5KFL,A,1-432
POLH,Q9Y253,5KFM,A,1-432
POLH,Q9Y253,5KFN,A,1-432
POLH,Q9Y253,5KFO,A,1-432
POLH,Q9Y253,5KFP,A,1-432
POLH,Q9Y253,5KFQ,A,1-432
POLH,Q9Y253,5KFR,A,1-432
POLH,Q9Y253,5KFS,A,1-432
POLH,Q9Y253,5KFT,A,1-432
POLH,Q9Y253,5KFU,A,1-432
POLH,Q9Y253,5KFV,A,1-432
POLH,Q9Y253,5KFW,A,1-432
POLH,Q9Y253,5KFX,A,1-432
POLH,Q9Y253,5KFY,A,1-432
POLH,Q9Y253,5KFZ,A,1-432
POLH,Q9Y253,5KG0,A,1-432
POLH,Q9Y253,5KG1,A,1-432
POLH,Q9Y253,5KG2,A,1-432
POLH,Q9Y253,5KG3,A,1-432
POLH,Q9Y253,5KG4,A,1-432
POLH,Q9Y253,5KG5,A,1-432
POLH,Q9Y253,5KG6,A,1-432
POLH,Q9Y253,5KG7,A,1-432
POLH,Q9Y253,5L1I,A,1-432
POLH,Q9Y253,5L1J,A,1-432
POLH,Q9Y253,5L1K,A,1-432
POLH,Q9Y253,5L1L,A,1-432
POLH,Q9Y253,5L9X,A,1-432
POLH,Q9Y253,6D0M,A,1-432
POLH,Q9Y253,6D0Z,A,1-432
POLH,Q9Y253,6M7O,A,1-432
POLH,Q9Y253,6M7P,A,1-432
POLH,Q9Y253,6M7T,A,1-432
POLH,Q9Y253,6M7U,A,1-432
POLH,Q9Y253,6M7V,A,1-432
POLH,Q9Y253,6MP3,A,1-432
POLH,Q9Y253,6MQ8,A,3-432
POLH,Q9Y253,6MXO,A,3-435
POLH,Q9Y253,6PL7,A,1-432
POLH,Q9Y253,6PL8,A,1-432
POLH,Q9Y253,6PLC,A,1-432
POLH,Q9Y253,6PZ3,A,1-432
POLH,Q9Y253,6Q02,A,1-432
POLH,Q9Y253,6UI2,A,1-432
POLH,Q9Y253,6UQI,A,1-432
POLH,Q9Y253,6V5K,A,1-432
POLH,Q9Y253,6W5X,A,1-432
POLH,Q9Y253,6WK6,A,1-432
POLH,Q9Y253,7L69,A,1-432
POLH,Q9Y253,7LCD,A,1-432
POLH,Q9Y253,7M7L,A,1-432
POLH,Q9Y253,7M7M,A,1-432
POLH,Q9Y253,7M7N,A,1-432
POLH,Q9Y253,7M7O,A,1-432
POLH,Q9Y253,7M7P,A,1-432
POLH,Q9Y253,7M7Q,A,1-432
POLH,Q9Y253,7M7R,A,1-432
POLH,Q9Y253,7M7S,A,1-432
POLH,Q9Y253,7M7T,A,1-432
POLH,Q9Y253,7M7U,A,1-432
POLH,Q9Y253,7M7Y,A,1-432
POLH,Q9Y253,7M7Z,A,1-432
POLH,Q9Y253,7M80,A,1-432
POLH,Q9Y253,7M81,A,1-432
POLH,Q9Y253,7M82,A,1-432
POLH,Q9Y253,7M83,A,1-432
POLH,Q9Y253,7M84,A,1-432
POLH,Q9Y253,7M85,A,1-432
POLH,Q9Y253,7M86,A,1-432
POLH,Q9Y253,7M87,A,1-432
POLH,Q9Y253,7M88,A,1-432
POLH,Q9Y253,7M89,A,1-432
POLH,Q9Y253,7M8A,A,1-432
POLH,Q9Y253,7M8B,A,1-432
POLH,Q9Y253,7M8C,A,1-432
POLH,Q9Y253,7M8D,A,1-432
POLH,Q9Y253,7U72,A,1-432
POLH,Q9Y253,7U73,A,1-432
POLH,Q9Y253,7U74,A,1-432
POLH,Q9Y253,7U75,A,1-432
POLH,Q9Y253,7U76,A,1-432
POLH,Q9Y253,7U77,A,1-432
POLH,Q9Y253,7U78,A,1-432
POLH,Q9Y253,7U79,A,1-432
POLH,Q9Y253,7U7A,A,1-432
POLH,Q9Y253,7U7B,A,1-432
POLH,Q9Y253,7U7C,A,1-432
POLH,Q9Y253,7U7D,A,1-432
POLH,Q9Y253,7U7E,A,1-432
POLH,Q9Y253,7U7F,A,1-432
POLH,Q9Y253,7U7G,A,1-432
POLH,Q9Y253,7U7I,A,1-432
POLH,Q9Y253,7U7J,A,1-432
POLH,Q9Y253,7U7K,A,1-432
POLH,Q9Y253,7U7L,A,1-432
POLH,Q9Y253,7U7R,A,1-432
POLH,Q9Y253,7U7S,A,1-432
POLH,Q9Y253,7U7T,A,1-432
POLH,Q9Y253,7U7U,A,1-432
POLH,Q9Y253,7U7V,A,1-432
POLH,Q9Y253,7U7W,A,1-432
POLH,Q9Y253,7U7X,A,1-432
POLH,Q9Y253,7U7Y,A,1-432
POLH,Q9Y253,7U7Z,A,1-432
POLH,Q9Y253,7U80,A,1-432
POLH,Q9Y253,7U81,A,1-432
POLH,Q9Y253,7U82,A,1-432
POLH,Q9Y253,7U83,A,1-432
POLH,Q9Y253,7U84,A,1-432
POLH,Q9Y253,8E85,A,1-432
POLH,Q9Y253,8E86,A,1-432
POLH,Q9Y253,8E87,A,1-432
POLH,Q9Y253,8E88,A,1-432
POLH,Q9Y253,8E89,A,1-432
POLH,Q9Y253,8E8A,A,1-432
POLH,Q9Y253,8E8B,A,1-432
POLH,Q9Y253,8E8C,A,1-432
POLH,Q9Y253,8E8D,A,1-432
POLH,Q9Y253,8E8E,A,1-432
POLH,Q9Y253,8E8F,A,1-432
POLH,Q9Y253,8E8G,A,1-432
POLH,Q9Y253,8E8H,A,1-432
POLH,Q9Y253,8E8J,A,1-432
POLH,Q9Y253,8E8K,A,1-432
POLH,Q9Y253,8EVE,A,1-432
POLH,Q9Y253,8EVF,A,1-432
POLH,Q9Y253,8FN3,A,1-432
POLH,Q9Y253,8FOG,A,1-432
POLH,Q9Y253,8G8H,A,1-432
POLH,Q9Y253,8G8J,A,1-432
POLH,Q9Y253,8GBF,A,1-432
POLH,Q9Y253,8GKR,A,1-432
POLH,Q9Y253,8GML,A,1-432
POLH,Q9Y253,8SKI,A,1-432
POLH,Q9Y253,8UJT,A,1-432
POLH,Q9Y253,8UJV,A,1-432
POLH,Q9Y253,8UJX,A,1-432
POLH,Q9Y253,8UK4,A,1-432
POLH,Q9Y253,8V7A,A,1-432
POLH,Q9Y253,8V7B,A,1-432
POLH,Q9Y253,8V7C,A,1-432
POLH,Q9Y253,8V7D,A,1-432
POLH,Q9Y253,8V7E,A,1-432
POLH,Q9Y253,8V7F,A,1-432
POLH,Q9Y253,8V7G,A,1-432
POLH,Q9Y253,8V7H,A,1-432
POLH,Q9Y253,8V7I,A,1-432
POLH,Q9Y253,8V7J,A,1-432
POLH,Q9Y253,8V7K,A,1-432
POLH,Q9Y253,9CHW,A,1-432
POLH,Q9Y253,9CI9,A,1-432
POLH,Q9Y253,9CIH,A,1-432
POLH,Q9Y253,9CIQ,A,1-432
POLH,Q9Y253,9CJ9,A,1-432
POLI,Q9UNA4,1T3N,A/B,52-439
POLI,Q9UNA4,1ZET,A,52-439
POLI,Q9UNA4,2ALZ,A,50-439
POLI,Q9UNA4,2DPI,A,26-445
POLI,Q9UNA4,2DPJ,A,26-445
POLI,Q9UNA4,2FLL,A,26-445
POLI,Q9UNA4,2FLN,A,26-445
POLI,Q9UNA4,2FLP,A,26-445
POLI,Q9UNA4,2KHU,A,697-740
POLI,Q9UNA4,2KHW,A,697-740
POLI,Q9UNA4,2KTF,B,704-730
POLI,Q9UNA4,2L0F,B,699-740
POLI,Q9UNA4,2L0G,A,704-730
POLI,Q9UNA4,2MBB,A,516-555
POLI,Q9UNA4,3EPG,A,26-445
POLI,Q9UNA4,3EPI,A,26-445
POLI,Q9UNA4,3G6V,A,26-445
POLI,Q9UNA4,3G6X,A,26-445
POLI,Q9UNA4,3G6Y,A,26-445
POLI,Q9UNA4,3GV5,B/D,26-445
POLI,Q9UNA4,3GV7,B,26-445
POLI,Q9UNA4,3GV8,B,26-445
POLI,Q9UNA4,3H40,A,51-439
POLI,Q9UNA4,3H4B,A,50-439
POLI,Q9UNA4,3H4D,A,50-439
POLI,Q9UNA4,3NGD,A,26-445
POLI,Q9UNA4,3OSN,A,26-445
POLI,Q9UNA4,3Q8P,B,26-445
POLI,Q9UNA4,3Q8Q,B,26-445
POLI,Q9UNA4,3Q8R,B,26-445
POLI,Q9UNA4,3Q8S,B,26-445
POLI,Q9UNA4,4EBC,A,26-445
POLI,Q9UNA4,4EBD,A,26-445
POLI,Q9UNA4,4EBE,A,26-445
POLI,Q9UNA4,4EYH,B,26-445
POLI,Q9UNA4,4EYI,B,26-445
POLI,Q9UNA4,4FS1,A,26-445
POLI,Q9UNA4,4FS2,A,26-445
POLI,Q9UNA4,5KT2,A,26-445
POLI,Q9UNA4,5KT3,A,26-445
POLI,Q9UNA4,5KT4,A,1-445
POLI,Q9UNA4,5KT5,A,1-445
POLI,Q9UNA4,5KT6,A,1-445
POLI,Q9UNA4,5KT7,A,1-445
POLI,Q9UNA4,5ULW,A,26-445
POLI,Q9UNA4,5ULX,A,26-445
POLK,Q9UBT6,1T94,A/B,68-526
POLK,Q9UBT6,2LSI,B,562-577
POLK,Q9UBT6,2OH2,A/B,19-526
POLK,Q9UBT6,2W7O,A/B,19-526
POLK,Q9UBT6,2W7P,A/B,19-526
POLK,Q9UBT6,3IN5,A/B,19-526
POLK,Q9UBT6,3PZP,A/B,19-528
POLK,Q9UBT6,4BA9,A/B/C/D/E/F,563-575
POLK,Q9UBT6,4GK5,G,564-573
POLK,Q9UBT6,4U6P,A/B,1-526
POLK,Q9UBT6,4U7C,A/B,27-518
POLK,Q9UBT6,5T14,A/B,1-527
POLK,Q9UBT6,5W2A,A/B,1-526
POLK,Q9UBT6,5W2C,A/B,1-526
POLK,Q9UBT6,6BRX,A/B,1-526
POLK,Q9UBT6,6BS1,A/B,1-526
POLK,Q9UBT6,6CST,A/B,1-526
POLK,Q9UBT6,7NV0,A,1-870
POLK,Q9UBT6,7NV1,A,1-870
POLL,Q9UGP5,1NZP,A,242-327
POLL,Q9UGP5,1RZT,A/E/I/M,245-575
POLL,Q9UGP5,1XSL,A/E/I/M,242-575
POLL,Q9UGP5,1XSN,A,242-575
POLL,Q9UGP5,1XSP,A,242-575
POLL,Q9UGP5,2BCQ,A,242-575
POLL,Q9UGP5,2BCR,A,242-575
POLL,Q9UGP5,2BCS,A,242-575
POLL,Q9UGP5,2BCU,A,242-575
POLL,Q9UGP5,2BCV,A,242-575
POLL,Q9UGP5,2GWS,A/E/I/M,242-575
POLL,Q9UGP5,2JW5,A,34-135
POLL,Q9UGP5,2PFN,A,242-575
POLL,Q9UGP5,2PFO,A,242-575
POLL,Q9UGP5,2PFP,A,242-575
POLL,Q9UGP5,2PFQ,A,242-575
POLL,Q9UGP5,3C5F,A/B,242-575
POLL,Q9UGP5,3C5G,A/B,242-575
POLL,Q9UGP5,3HW8,A,242-575
POLL,Q9UGP5,3HWT,A,242-575
POLL,Q9UGP5,3HX0,A/F/K/P,242-575
POLL,Q9UGP5,3MDA,A,252-575
POLL,Q9UGP5,3MDC,A,252-575
POLL,Q9UGP5,3MGH,A/C,242-575
POLL,Q9UGP5,3MGI,A,242-575
POLL,Q9UGP5,3PML,A/B,242-575
POLL,Q9UGP5,3PMN,A,242-575
POLL,Q9UGP5,3PNC,A,242-575
POLL,Q9UGP5,3UPQ,A,242-575
POLL,Q9UGP5,3UQ0,A,242-575
POLL,Q9UGP5,3UQ2,A,242-575
POLL,Q9UGP5,4FO6,A,242-575
POLL,Q9UGP5,4K4G,A/E/I/M,245-575
POLL,Q9UGP5,4K4H,A/E/I/M,245-575
POLL,Q9UGP5,4K4I,A/E/I/M,245-575
POLL,Q9UGP5,4X5V,A,251-575
POLL,Q9UGP5,4XA5,A,251-575
POLL,Q9UGP5,4XQ8,A/B,242-575
POLL,Q9UGP5,4XRH,A/B,242-575
POLL,Q9UGP5,4XUS,A,251-575
POLL,Q9UGP5,5CA7,A/B,242-575
POLL,Q9UGP5,5CB1,A/B,250-575
POLL,Q9UGP5,5CHG,A/B,242-575
POLL,Q9UGP5,5CJ7,A/B,242-575
POLL,Q9UGP5,5CP2,A/B,242-575
POLL,Q9UGP5,5CR0,A/B,242-575
POLL,Q9UGP5,5CWR,A/B,250-575
POLL,Q9UGP5,5DDM,A/B,242-575
POLL,Q9UGP5,5DDY,A/C/E/G,242-575
POLL,Q9UGP5,5DKW,A/B,249-575
POLL,Q9UGP5,5III,A,242-575
POLL,Q9UGP5,5IIJ,A,242-575
POLL,Q9UGP5,5IIK,A,242-575
POLL,Q9UGP5,5IIL,A,242-575
POLL,Q9UGP5,5IIM,A,242-575
POLL,Q9UGP5,5IIN,A,242-575
POLL,Q9UGP5,5IIO,A/E/I/M,242-575
POLL,Q9UGP5,5W4G,A,4-32
POLL,Q9UGP5,7M07,A,234-575
POLL,Q9UGP5,7M08,A,234-575
POLL,Q9UGP5,7M09,A,234-575
POLL,Q9UGP5,7M0A,A,234-575
POLL,Q9UGP5,7M0B,A,234-575
POLL,Q9UGP5,7M0C,A,234-575
POLL,Q9UGP5,7M0D,A/B,234-575
POLL,Q9UGP5,7M0E,A/B/C/D,232-575
POLL,Q9UGP5,7M43,A,242-575
POLL,Q9UGP5,7M44,A,242-575
POLL,Q9UGP5,7M45,A,242-575
POLL,Q9UGP5,7M46,A,242-575
POLL,Q9UGP5,7M47,A,242-575
POLL,Q9UGP5,7M48,A,242-575
POLL,Q9UGP5,7M49,A,242-575
POLL,Q9UGP5,7M4A,A,242-575
POLL,Q9UGP5,7M4B,A,242-575
POLL,Q9UGP5,7M4C,A,242-575
POLL,Q9UGP5,7M4D,A,242-575
POLL,Q9UGP5,7M4E,A,242-575
POLL,Q9UGP5,7M4F,A,242-575
POLL,Q9UGP5,7M4G,A,242-575
POLL,Q9UGP5,7M4H,A,242-575
POLL,Q9UGP5,7M4I,A,242-575
POLL,Q9UGP5,7M4J,A,242-575
POLL,Q9UGP5,7M4K,A,242-575
POLL,Q9UGP5,7M4L,A,242-575
POLL,Q9UGP5,7UN7,A,242-575
POLL,Q9UGP5,8U0O,A,234-575
POLQ,O75417,4X0P,A/B/C/D,1792-2590
POLQ,O75417,4X0Q,A/B,1819-2590
POLQ,O75417,5A9F,A,67-894
POLQ,O75417,5A9J,A/B/C/D,1-894
POLQ,O75417,5AGA,A,67-894
POLQ,O75417,6XBU,A,"1819-1860, A=1896-1917, A=1935-2145, A=2176-2260, A=2265-2512, A=2527-2590"
POLQ,O75417,7ZUS,AAA/BBB/CCC,1820-2590
POLQ,O75417,7ZX0,AAA/BBB/CCC/DDD/EEE/FFF,1820-2590
POLQ,O75417,7ZX1,AAA/BBB/CCC/DDD/EEE/FFF,1820-2590
POLQ,O75417,8E23,A/D,1818-2590
POLQ,O75417,8E24,A/D,1818-2590
POLQ,O75417,8GD7,A,1819-2590
POLQ,O75417,8W0A,A/C,1-894
POLQ,O75417,9ASJ,A/B,1-894
POLQ,O75417,9ASK,A/B,1-894
POLQ,O75417,9ASL,A/B/C/D,1-894
POLQ,O75417,9AU8,A,1792-2590
POLQ,O75417,9AU9,A,1792-2590
POLQ,O75417,9BH6,A/B/C/D,2-894
POLQ,O75417,9BH7,A/B,2-894
POLQ,O75417,9BH8,A/B,2-894
POLQ,O75417,9BH9,A/B,2-894
POLQ,O75417,9BHA,A/B,2-894
POLQ,O75417,9BP9,A/C,1-894
POLQ,O75417,9BPA,A/C/E/G,1-894
POLQ,O75417,9C5Q,A/C,68-891
POLR1A,O95602,7OB9,A,1-1720
POLR1A,O95602,7OBA,A,1-1720
POLR1A,O95602,7OBB,A,1-1720
POLR1A,O95602,7VBA,A,1-1719
POLR1A,O95602,7VBB,A,1-1719
POLR1A,O95602,7VBC,A,1-1719
POLR1A,O95602,8A43,A,1-1720
POLR1B,Q9H9Y6,7OB9,B,1-1135
POLR1B,Q9H9Y6,7OBA,B,1-1135
POLR1B,Q9H9Y6,7OBB,B,1-1135
POLR1B,Q9H9Y6,7VBA,B,1-1135
POLR1B,Q9H9Y6,7VBB,B,1-1135
POLR1B,Q9H9Y6,7VBC,B,1-1135
POLR1B,Q9H9Y6,8A43,B,1-1135
POLR2A,P24928,2GHQ,C/D,1795-1803
POLR2A,P24928,2GHT,C/D,1796-1803
POLR2A,P24928,2LTO,B,1804-1816
POLR2A,P24928,3D9K,Y/Z,1790-1803
POLR2A,P24928,3D9L,Y/Z,1790-1803
POLR2A,P24928,3D9M,Y/Z,1790-1803
POLR2A,P24928,3D9N,Y/Z,1790-1803
POLR2A,P24928,3D9O,Z,1790-1803
POLR2A,P24928,3D9P,Y/Z,1790-1803
POLR2A,P24928,4JXT,B,1787-1805
POLR2A,P24928,5IY6,A,1-1970
POLR2A,P24928,5IY7,A,1-1970
POLR2A,P24928,5IY8,A,1-1970
POLR2A,P24928,5IY9,A,1-1970
POLR2A,P24928,5IYA,A,1-1970
POLR2A,P24928,5IYB,A,1-1970
POLR2A,P24928,5IYC,A,1-1970
POLR2A,P24928,5IYD,A,1-1970
POLR2A,P24928,5M3H,X/Y,1713-1740
POLR2A,P24928,5M3J,X,1713-1740
POLR2A,P24928,6DRD,A,1-1970
POLR2A,P24928,6F5P,G,1713-1740
POLR2A,P24928,6G0R,C,772-782
POLR2A,P24928,6IC8,C/D,1790-1803
POLR2A,P24928,6IC9,C/D,1790-1803
POLR2A,P24928,6O9L,A,1-1970
POLR2A,P24928,6Q5Y,E/F,1790-1803
POLR2A,P24928,6XKB,F/G/I/J/K,1786-1805
POLR2A,P24928,6XRE,A,1-1970
POLR2A,P24928,7EGB,o,1-1970
POLR2A,P24928,7EGC,o,1-1970
POLR2A,P24928,7LBM,A,1-1970
POLR2A,P24928,7YCX,1,1-1970
POLR2A,P24928,7Z1K,B,1788-1803
POLR2A,P24928,7Z42,G/I/X/Y,1713-1740
POLR2A,P24928,8PM0,G/P,1699-1740
POLR2A,P24928,8PNP,G,1699-1740
POLR2A,P24928,8PNQ,G,1699-1740
POLR2A,P24928,8R3K,G,1699-1740
POLR2A,P24928,8R3L,G,1699-1740
POLR2A,P24928,8R60,X,1713-1740
POLR2A,P24928,8R65,X,1713-1740
POLR2A,P24928,9B9L,C,1791-1805
POLR2A,P24928,9EHZ,A,1-1970
POLR2A,P24928,9EI1,A,1-1970
POLR2A,P24928,9EI2,A,1-1970
POLR2A,P24928,9EI3,A,1-1970
POLR2A,P24928,9EI4,A,1-1970
POLR2B,P30876,5IY6,B,1-1174
POLR2B,P30876,5IY7,B,1-1174
POLR2B,P30876,5IY8,B,1-1174
POLR2B,P30876,5IY9,B,1-1174
POLR2B,P30876,5IYA,B,1-1174
POLR2B,P30876,5IYB,B,1-1174
POLR2B,P30876,5IYC,B,1-1174
POLR2B,P30876,5IYD,B,1-1174
POLR2B,P30876,6DRD,B,1-1174
POLR2B,P30876,6O9L,B,1-1174
POLR2B,P30876,6XRE,B,1-1174
POLR2B,P30876,7LBM,B,1-1174
POLR2B,P30876,9EHZ,B,1-1174
POLR2B,P30876,9EI1,B,1-1174
POLR2B,P30876,9EI3,B,1-1174
POLR2B,P30876,9EI4,B,1-1174
POLR2I,P36954,5IY6,I,1-125
POLR2I,P36954,5IY7,I,1-125
POLR2I,P36954,5IY8,I,1-125
POLR2I,P36954,5IY9,I,1-125
POLR2I,P36954,5IYA,I,1-125
POLR2I,P36954,5IYB,I,1-125
POLR2I,P36954,5IYC,I,1-125
POLR2I,P36954,5IYD,I,1-125
POLR2I,P36954,6DRD,I,1-125
POLR2I,P36954,6O9L,I,1-125
POLR2I,P36954,6XRE,I,1-125
POLR2I,P36954,7LBM,I,1-125
POLR2I,P36954,9EHZ,I,1-125
POLR2I,P36954,9EI1,I,1-125
POLR2I,P36954,9EI3,I,1-125
POLR2I,P36954,9EI4,I,1-125
POLR3A,O14802,7A6H,A,1-1390
POLR3A,O14802,7AE1,A,1-1390
POLR3A,O14802,7AE3,A,1-1390
POLR3A,O14802,7AEA,A,1-1390
POLR3A,O14802,7AST,N,1-1390
POLR3A,O14802,7D58,A,1-1390
POLR3A,O14802,7D59,A,1-1390
POLR3A,O14802,7DN3,A,1-1390
POLR3A,O14802,7DU2,A,1-1390
POLR3A,O14802,7FJI,A,1-1390
POLR3A,O14802,7FJJ,A,1-1390
POLR3A,O14802,8ITY,A,1-1390
POLR3A,O14802,8IUE,A,1-1390
POLR3A,O14802,8IUH,A,1-1390
POLR3A,O14802,9FSO,A,1-1390
POLR3A,O14802,9FSP,A,1-1390
POLR3A,O14802,9FSQ,A,1-1390
POLR3A,O14802,9FSR,A,1-1390
POLR3A,O14802,9FSS,A,1-1390
POLR3B,Q9NW08,7A6H,B,1-1133
POLR3B,Q9NW08,7AE1,B,1-1133
POLR3B,Q9NW08,7AE3,B,1-1133
POLR3B,Q9NW08,7AEA,B,1-1133
POLR3B,Q9NW08,7AST,M,1-1133
POLR3B,Q9NW08,7D58,B,1-1133
POLR3B,Q9NW08,7D59,B,1-1133
POLR3B,Q9NW08,7DN3,B,1-1133
POLR3B,Q9NW08,7DU2,B,1-1133
POLR3B,Q9NW08,7FJI,B,1-1133
POLR3B,Q9NW08,7FJJ,B,1-1133
POLR3B,Q9NW08,8ITY,B,1-1133
POLR3B,Q9NW08,8IUE,B,1-1133
POLR3B,Q9NW08,8IUH,B,1-1133
POLR3B,Q9NW08,9FSO,B,1-1133
POLR3B,Q9NW08,9FSP,B,1-1133
POLR3B,Q9NW08,9FSQ,B,1-1133
POLR3B,Q9NW08,9FSR,B,1-1133
POLR3B,Q9NW08,9FSS,B,1-1133
POLR3K,Q9Y2Y1,7A6H,I,1-108
POLR3K,Q9Y2Y1,7AE1,I,1-108
POLR3K,Q9Y2Y1,7AE3,I,1-108
POLR3K,Q9Y2Y1,7AEA,I,1-108
POLR3K,Q9Y2Y1,7AST,A,1-108
POLR3K,Q9Y2Y1,7D58,I,1-108
POLR3K,Q9Y2Y1,7D59,I,1-108
POLR3K,Q9Y2Y1,7DN3,I,1-108
POLR3K,Q9Y2Y1,7DU2,I,1-108
POLR3K,Q9Y2Y1,7FJI,I,1-108
POLR3K,Q9Y2Y1,7FJJ,I,1-108
POLR3K,Q9Y2Y1,8ITY,I,1-108
POLR3K,Q9Y2Y1,8IUE,I,1-108
POLR3K,Q9Y2Y1,8IUH,I,1-108
POLR3K,Q9Y2Y1,9FSO,J,1-108
POLR3K,Q9Y2Y1,9FSP,J,1-108
POLR3K,Q9Y2Y1,9FSQ,J,1-108
POLR3K,Q9Y2Y1,9FSR,J,1-108
POLR3K,Q9Y2Y1,9FSS,J,1-108
POMGNT1,Q8WZA1,5GGF,A/B/C,92-660
POMGNT1,Q8WZA1,5GGG,A,92-660
POMGNT1,Q8WZA1,5GGI,A/B,92-660
POMGNT1,Q8WZA1,5GGJ,A/B,92-250
POMGNT1,Q8WZA1,5GGK,A/B,92-250
POMGNT1,Q8WZA1,5GGL,A/B,92-250
POMGNT1,Q8WZA1,5GGN,A/B,92-250
POMGNT1,Q8WZA1,5GGO,A/B,92-250
POMGNT1,Q8WZA1,5GGP,A/B,92-250
POMGNT1,Q8WZA1,5XFC,A/B,92-250
PON1,P27169,1V04,A,1-353
POR,P16435,1B1C,A,61-241
POR,P16435,3FJO,A,232-677
POR,P16435,3QE2,A/B,64-677
POR,P16435,3QFC,A/B,64-677
POR,P16435,3QFR,A/B,64-677
POR,P16435,3QFS,A,241-677
POR,P16435,3QFT,A,241-677
POR,P16435,5EMN,A/B,64-677
POR,P16435,5FA6,A/B,64-677
PPIL1,Q9Y3C6,1XWN,A,1-166
PPIL1,Q9Y3C6,2K7N,A,1-166
PPIL1,Q9Y3C6,2X7K,A,1-166
PPIL1,Q9Y3C6,5MQF,V,1-166
PPIL1,Q9Y3C6,5XJC,S,1-166
PPIL1,Q9Y3C6,5YZG,S,1-166
PPIL1,Q9Y3C6,5Z56,S,1-166
PPIL1,Q9Y3C6,5Z57,S,1-166
PPIL1,Q9Y3C6,6FF4,V,1-166
PPIL1,Q9Y3C6,6FF7,V,1-166
PPIL1,Q9Y3C6,6ICZ,S,1-166
PPIL1,Q9Y3C6,6ID0,S,1-166
PPIL1,Q9Y3C6,6ID1,S,1-166
PPIL1,Q9Y3C6,6QDV,i,3-164
PPIL1,Q9Y3C6,6ZYM,V,1-166
PPIL1,Q9Y3C6,7QTT,p,1-166
